threshold,value_share_pct
0.12825,0.0146639165898702
0.12835,0.0146639165898702
0.1285,0.0142221162350587
0.12875,0.0142221162350587
0.129,0.0142221162350587
0.12925,0.0142221162350587
0.1295,0.0135170972609519
0.12975,0.0135170972609519
0.13,0.0133199504735103
0.13025,0.0133199504735103
0.1303,0.0133199504735103
0.1305,0.0133199504735103
0.13075,0.0133199504735103
0.131,0.0133199504735103
0.13125,0.0133199504735103
0.1315,0.0133199504735103
0.13175,0.0133199504735103
0.132,0.0133199504735103
0.13225,0.0133199504735103
0.1325,0.0133199504735103
0.13275,0.0133199504735103
0.133,0.0133199504735103
0.13325,0.0133199504735103
0.1335,0.0133199504735103
0.13375,0.0133199504735103
0.134,0.0133199504735103
0.1341999999999999,0.0133199504735103
0.13425,0.0133199504735103
0.1345,0.0133199504735103
0.13475,0.0133199504735103
0.135,0.0133199504735103
0.13525,0.0133199504735103
0.1355,0.0133199504735103
0.13575,0.0133199504735103
0.136,0.0133199504735103
0.13615,0.0133199504735103
0.13625,0.0133199504735103
0.1365,0.0133199504735103
0.13675,0.0133199504735103
0.137,0.0121097767085224
0.13725,0.0121097767085224
0.1375,0.0121097767085224
0.13775,0.0121097767085224
0.138,0.0121097767085224
0.1381,0.0116354056194709
0.13825,0.0116354056194709
0.1385,0.0116354056194709
0.13875,0.0116354056194709
0.139,0.0116354056194709
0.13925,0.0116354056194709
0.1395,0.0116354056194709
0.13975,0.0116354056194709
0.14,0.0116354056194709
0.14005,0.0116354056194709
0.14025,0.0116354056194709
0.1405,0.0116354056194709
0.14075,0.0116354056194709
0.141,0.0116354056194709
0.14125,0.0116354056194709
0.1415,0.0116354056194709
0.14175,0.0116354056194709
0.142,0.0116354056194709
0.142,0.0116354056194709
0.14225,0.0116354056194709
0.1425,0.0116354056194709
0.14275,0.0116354056194709
0.143,0.0116354056194709
0.14325,0.0116354056194709
0.1435,0.0116354056194709
0.14375,0.0116354056194709
0.14395,0.0116354056194709
0.144,0.0116354056194709
0.14425,0.0116354056194709
0.1445,0.0116354056194709
0.14475,0.0116354056194709
0.145,0.0116354056194709
0.14525,0.0116354056194709
0.1455,0.0116354056194709
0.14575,0.0116354056194709
0.1459,0.0116354056194709
0.146,0.0116354056194709
0.14625,0.0116354056194709
0.1465,0.0116354056194709
0.14675,0.0116354056194709
0.147,0.0114951508795736
0.14725,0.0114951508795736
0.1475,0.0114951508795736
0.14775,0.0114951508795736
0.14785,0.0114951508795736
0.148,0.0114951508795736
0.14825,0.0114951508795736
0.1485,0.0114951508795736
0.14875,0.0114951508795736
0.149,0.0114951508795736
0.14925,0.0111008368149485
0.1495,0.0111008368149485
0.14975,0.0111008368149485
0.1498,0.0111008368149485
0.15,0.0111008368149485
0.15175,0.0093648509998709
0.1536999999999999,0.0090468546457171
0.1556499999999999,0.0090468546457171
0.1576,0.0090468546457171
0.15955,0.0087158036188785
0.1614999999999999,0.0082567344959971
0.1634499999999999,0.0082567344959971
0.1654,0.0082567344959971
0.16735,0.0080527500785557
0.1692999999999999,0.0080527500785557
0.1712499999999999,0.0080527500785557
0.1732,0.0073171515789907
0.17515,0.0073171515789907
0.1770999999999999,0.0060384039114539
0.17905,0.0060384039114539
0.181,0.0060384039114539
0.1829499999999999,0.0060384039114539
0.1848999999999999,0.0060384039114539
0.18685,0.0060384039114539
0.1888,0.0060384039114539
0.1907499999999999,0.0060384039114539
0.1926999999999999,0.0060384039114539
0.19465,0.0060384039114539
0.1966,0.0060384039114539
0.1985499999999999,0.0057050307901521
0.2004999999999999,0.0057050307901521
0.20245,0.0057050307901521
0.2044,0.0057050307901521
0.2063499999999999,0.0057050307901521
0.2082999999999999,0.0057050307901521
0.21025,0.0057050307901521
0.2121999999999999,0.0057050307901521
0.2141499999999999,0.0057050307901521
0.2161,0.0055061459970511
0.21805,0.0055061459970511
0.2199999999999999,0.0055061459970511
0.2219499999999999,0.0055061459970511
0.2239,0.0055061459970511
0.22585,0.0055061459970511
0.2277999999999999,0.0055061459970511
0.2297499999999999,0.0055061459970511
0.2317,0.0055061459970511
0.23365,0.0055061459970511
0.2355999999999999,0.0055061459970511
0.2375499999999999,0.0055061459970511
0.2395,0.0055061459970511
0.24145,0.0055061459970511
0.2433999999999999,0.0055061459970511
0.2453499999999999,0.0055061459970511
0.2473,0.0055061459970511
0.2492499999999999,0.0055061459970511
0.2512,0.0055061459970511
0.25315,0.0055061459970511
0.2551,0.0055061459970511
0.25705,0.0055061459970511
0.259,0.0055061459970511
0.26095,0.0055061459970511
0.2629,0.0055061459970511
0.26485,0.0037150346896372
0.2668,0.0037150346896372
0.26875,0.0037150346896372
0.2707,0.0037150346896372
0.27265,0.0037150346896372
0.2746,0.0037150346896372
0.27655,0.0037150346896372
0.2785,0.0037150346896372
0.28045,0.0037150346896372
0.2824,0.0037150346896372
0.28435,0.0037150346896372
0.2863,0.0037150346896372
0.28825,0.0037150346896372
0.2902,0.0037150346896372
0.29215,0.0037150346896372
0.2941,0.0037150346896372
0.29605,0.0037150346896372
0.298,0.0037150346896372
0.29995,0.0037150346896372
0.3019,0.0037150346896372
0.30385,0.0028707894537649
0.3058,0.0028707894537649
0.30775,0.0028707894537649
0.3097,0.0028707894537649
0.31165,0.0028707894537649
0.3136,0.0028707894537649
0.31555,0.0028707894537649
0.3175,0.0028707894537649
0.31945,0.0028707894537649
0.3214,0.0028707894537649
0.32335,0.0028707894537649
0.3253,0.0028707894537649
0.32725,0.0028707894537649
0.3292,0.0028707894537649
0.33115,0.0028707894537649
0.3331,0.0028707894537649
0.33505,0.0028707894537649
0.337,0.0017162466929305
0.33895,0.0017162466929305
0.3409,0.0017162466929305
0.34285,0.0017162466929305
0.3448,0.0017162466929305
0.34675,0.0017162466929305
0.3487,0.0017162466929305
0.35065,0.0017162466929305
0.3526,0.0017162466929305
0.35455,0.0017162466929305
0.3565,0.0017162466929305
0.35845,0.0017162466929305
0.3604,0.0017162466929305
0.36235,0.0017162466929305
0.3643,0.0017162466929305
0.36625,0.0017162466929305
0.3682,0.0017162466929305
0.37015,0.0017162466929305
0.3721,0.0017162466929305
0.37405,0.0017162466929305
0.376,0.0017162466929305
0.37795,0.0017162466929305
0.3799,0.0017162466929305
0.38185,0.0017162466929305
0.3838,0.0017162466929305
0.38575,0.0017162466929305
0.3877,0.0017162466929305
0.38965,0.0017162466929305
0.3916,0.0017162466929305
0.39355,0.0017162466929305
0.3955,0.0017162466929305
0.39745,0.0017162466929305
0.3994,0.0017162466929305
0.40135,0.0017162466929305
0.4033,0.0017162466929305
0.40525,0.0017162466929305
0.4072,0.0017162466929305
0.40915,0.0017162466929305
0.4111,0.0017162466929305
0.41305,0.0017162466929305
0.415,0.0017162466929305
0.41695,0.0017162466929305
0.4189,0.0017162466929305
0.42085,0.0017162466929305
0.4228,0.0017162466929305
0.42475,0.0017162466929305
0.4267,0.0017162466929305
0.42865,0.0017162466929305
0.4306,0.0017162466929305
0.43255,0.0017162466929305
0.4345,0.0017162466929305
0.43645,0.0017162466929305
0.4384,0.0017162466929305
0.44035,0.0017162466929305
0.4423,0.0017162466929305
0.44425,0.0017162466929305
0.4462,0.0017162466929305
0.44815,0.0017162466929305
0.4501,0.0017162466929305
0.45205,0.0013461489429864
0.454,0.0013461489429864
0.45595,0.0013461489429864
0.4579,0.0013461489429864
0.45985,0.0013461489429864
0.4618,0.0013461489429864
0.46375,0.0013461489429864
0.4657,0.0013461489429864
0.46765,0.0013461489429864
0.4696,0.0013461489429864
0.47155,0.0013461489429864
0.4735,0.0013461489429864
0.47545,0.0013461489429864
0.4774,0.0013461489429864
0.47935,0.0013461489429864
0.4813,0.0013461489429864
