year,exporter,importer,index,longitude,latitude
2021,PAN,KOR,46,-171.990541,48.036744
2021,PAN,KOR,47,-177.342032,49.360999
2021,PAN,KOR,48,-180.0,50.0
2021,PAN,KOR,49,-180.0,50.0
2021,PAN,KOR,50,-185.859907,50.687849
2021,PAN,KOR,51,-187.645443,50.483925
2021,PAN,KOR,52,-189.7961,50.2383
2021,PAN,KOR,53,-190.21425,50.154218
2021,PAN,KOR,54,-198.5627,48.4755
2021,PAN,KOR,55,-199.074963,48.324829
2021,PAN,KOR,56,-199.805813,48.109865
2021,PAN,KOR,57,-202.066693,47.444876
2021,PAN,KOR,58,-206.312307,46.196119
2021,PAN,KOR,59,-214.0,43.2
2021,PAN,KOR,60,-216.598373,41.699651
2021,PAN,KOR,61,-218.722412,41.681992
2021,PAN,KOR,62,-219.647461,41.363637
2021,PAN,KOR,63,-220.255776,41.259182
2021,PAN,KOR,64,-230.027715,35.665533
2021,PAN,KOR,65,-230.402527,35.429344
2021,PAN,KOR,66,-230.8,35.0
2021,PAN,JPN,0,-79.585922,8.992656
2021,PAN,JPN,1,-79.494118,8.796576
2021,PAN,JPN,2,-79.5,8.6
2021,PAN,JPN,3,-79.672852,7.422389
2021,PAN,JPN,4,-80.227822,6.983728
2021,PAN,JPN,5,-81.4,6.9
2021,PAN,JPN,6,-82.8,7.4167
2021,PAN,JPN,7,-87.997356,10.035818
2021,PAN,JPN,8,-89.110835,10.580401
2021,PAN,JPN,9,-90.991341,11.48884
2021,PAN,JPN,10,-99.913376,15.63055
2021,PAN,JPN,11,-105.5,18.0
2021,PAN,JPN,12,-107.20629,19.341106
2021,PAN,JPN,13,-108.2357,20.1502
2021,PAN,JPN,14,-109.832589,21.395093
2021,PAN,JPN,15,-111.0067,22.3104
2021,PAN,JPN,16,-113.4508,24.926
2021,PAN,JPN,17,-116.130461,27.989265
2021,PAN,JPN,18,-117.491362,28.696433
2021,PAN,JPN,19,-120.0,30.0
2021,PAN,JPN,20,-123.545381,32.111344
2021,PAN,JPN,21,-124.312422,32.568132
2021,PAN,JPN,22,-124.5844,32.7301
2021,PAN,JPN,23,-125.79442,33.38234
2021,PAN,JPN,24,-126.656962,33.847279
2021,PAN,JPN,25,-129.251724,35.24594
2021,PAN,JPN,26,-129.4201,35.3367
2021,PAN,JPN,27,-129.819272,35.526409
2021,PAN,JPN,28,-130.001843,35.613177
2021,PAN,JPN,29,-133.138317,37.103806
2021,PAN,JPN,30,-134.5487,37.7741
2021,PAN,JPN,31,-135.766993,38.271559
2021,PAN,JPN,32,-137.863399,39.127573
2021,PAN,JPN,33,-140.0,40.0
2021,PAN,JPN,34,-145.447627,42.072031
2021,PAN,JPN,35,-147.515898,42.782108
2021,PAN,JPN,36,-150.00218,43.635695
2021,PAN,JPN,37,-152.3988,44.4585
2021,PAN,JPN,38,-154.286537,44.8774
2021,PAN,JPN,39,-154.650707,44.958211
2021,PAN,JPN,40,-155.417116,45.128282
2021,PAN,JPN,41,-158.683,45.853
2021,PAN,JPN,42,-160.002379,46.036662
2021,PAN,JPN,43,-161.568165,46.254624
2021,PAN,JPN,44,-163.816643,46.567619
2021,PAN,JPN,45,-167.337728,47.057765
2021,PAN,JPN,46,-171.990541,48.036744
2021,PAN,JPN,47,-177.342032,49.360999
2021,PAN,JPN,48,-180.0,50.0
2021,PAN,JPN,49,-180.0,50.0
2021,PAN,JPN,50,-195.816761,44.859607
2021,PAN,JPN,51,-210.0,40.0
2021,PAN,JPN,52,-214.4708,38.0301
2021,PAN,JPN,53,-218.977918,35.682829
2021,PAN,JPN,54,-219.523315,35.086203
2021,PAN,JPN,55,-220.1,34.8
2021,PAN,JPN,56,-220.36377,35.016501
2021,PAN,JPN,57,-220.207214,35.23889
2021,PAN,JPN,58,-220.314331,35.366096
2022,ZAF,USA,0,31.173706,-29.816817
2022,ZAF,USA,1,28.5,-33.5
2022,ZAF,USA,2,26.0,-34.5
2022,ZAF,USA,3,22.0,-35.0
2022,ZAF,USA,4,18.0,-35.0
2022,ZAF,USA,5,14.0806,-33.5827
2022,ZAF,USA,6,10.000809,-31.926949
2022,ZAF,USA,7,8.741211,-31.368532
2022,ZAF,USA,8,5.891411,-30.076823
2022,ZAF,USA,9,2.015382,-28.169477
2022,ZAF,USA,10,0.00081,-27.123985
2022,ZAF,USA,11,-4.412459,-24.677177
2022,ZAF,USA,12,-7.024709,-23.154038
2022,ZAF,USA,13,-9.999624,-21.343395
2022,ZAF,USA,14,-10.796127,-20.843889
2022,ZAF,USA,15,-12.088665,-20.028905
2022,ZAF,USA,16,-16.822275,-16.967419
2022,ZAF,USA,17,-19.999225,-14.844666
2022,ZAF,USA,18,-22.806528,-12.935362
2022,ZAF,USA,19,-27.018677,-10.021884
2022,ZAF,USA,20,-28.772132,-8.796464
2022,ZAF,USA,21,-29.999876,-7.933805
2022,ZAF,USA,22,-31.063081,-7.186164
2022,ZAF,USA,23,-33.8,-5.25
2022,ZAF,USA,24,-34.860393,-4.720374
2022,ZAF,USA,25,-38.1,-3.1
2022,ZAF,USA,26,-41.5476,-0.9739
2022,ZAF,USA,27,-42.781385,-0.211655
2022,ZAF,USA,28,-42.984139,-0.086392
2022,ZAF,USA,29,-43.123942,-2e-05
2022,ZAF,USA,30,-44.9917,1.1539
2022,ZAF,USA,31,-46.399027,2.021526
2022,ZAF,USA,32,-48.44,3.2798
2022,ZAF,USA,33,-51.9,5.4
2022,ZAF,USA,34,-56.4243,8.2122
2022,ZAF,USA,35,-61.0,11.0
2022,ZAF,USA,36,-61.817065,10.845292
2022,ZAF,USA,37,-64.039307,11.350797
2022,ZAF,USA,38,-66.045739,12.537721
2022,ZAF,USA,39,-67.587289,12.720307
2022,ZAF,USA,40,-70.0,13.0
2022,ZAF,USA,41,-71.04216,12.74246
2022,ZAF,USA,42,-72.236279,12.447046
2022,ZAF,USA,43,-74.685831,11.598822
2022,ZAF,USA,44,-80.0,9.75
2022,ZAF,USA,45,-79.900612,9.208176
2022,ZAF,USA,46,-79.821304,9.173012
2022,ZAF,USA,47,-79.803246,9.118307
2022,ZAF,USA,48,-79.741379,9.118236
2022,ZAF,USA,49,-79.689331,9.10639
2022,ZAF,USA,50,-79.641747,9.035982
2022,ZAF,USA,51,-79.585922,8.992656
2022,ZAF,USA,52,-79.494118,8.796576
2022,ZAF,USA,53,-79.5,8.6
2022,ZAF,USA,54,-79.672852,7.422389
2022,ZAF,USA,55,-80.227822,6.983728
2022,ZAF,USA,56,-81.4,6.9
2022,ZAF,USA,57,-82.8,7.4167
2022,ZAF,USA,58,-87.997356,10.035818
2022,ZAF,USA,59,-89.110835,10.580401
2022,ZAF,USA,60,-90.991341,11.48884
2022,ZAF,USA,61,-99.913376,15.63055
2022,ZAF,USA,62,-99.9,16.5
2022,ZAF,USA,63,-103.40332,17.983958
2022,ZAF,USA,64,-106.489938,20.102998
2022,ZAF,USA,65,-109.7,22.5
2022,ZAF,USA,66,-112.510986,24.716895
2022,ZAF,USA,67,-115.2,27.5
2022,ZAF,USA,68,-117.3,32.7
2022,ZAF,USA,69,-117.435608,33.167445
2022,ZAF,USA,70,-118.1215,33.6276
2022,ZAF,USA,71,-118.194489,33.703898
2022,ARE,NLD,0,54.312286,24.519638
2022,ARE,NLD,1,53.953193,24.798804
2022,ARE,NLD,2,54.990692,25.321684
2022,ARE,NLD,3,55.2,25.6
2022,ARE,NLD,4,55.467372,25.778718
2022,ARE,NLD,5,55.837469,26.025658
2022,ARE,NLD,6,56.343384,26.441066
2022,ARE,NLD,7,56.547226,26.511054
2022,ARE,NLD,8,56.763061,26.422112
2022,ARE,NLD,9,56.931531,25.961959
2022,ARE,NLD,10,57.1,25.5
2022,ARE,NLD,11,59.0,24.0
2022,ARE,NLD,12,60.4,22.7
2022,ARE,NLD,13,59.0,20.0
2022,ARE,NLD,14,58.191833,18.742507
2022,ARE,NLD,15,56.876033,17.38386
2022,ARE,NLD,16,54.2,16.2
2022,ARE,NLD,17,49.5581,14.1436
2022,ARE,NLD,18,45.0,12.0
2022,ARE,NLD,19,43.746586,12.40439
2022,ARE,NLD,20,43.3,12.7
2022,ARE,NLD,21,42.541058,13.676089
2022,ARE,NLD,22,42.341309,14.509144
2022,ARE,NLD,23,41.000977,17.098792
2022,ARE,NLD,24,38.572998,20.807472
2022,ARE,NLD,25,37.786499,22.210682
2022,ARE,NLD,26,37.0,23.6
2022,ARE,NLD,27,34.5,27.0
2022,ARE,NLD,28,33.233643,28.444544
2022,ARE,NLD,29,32.6,29.7
2022,ARE,NLD,30,32.557983,30.213982
2022,ARE,NLD,31,32.382202,30.318359
2022,ARE,NLD,32,32.310104,31.102922
2022,ARE,NLD,33,32.359877,31.336373
2022,ARE,NLD,34,32.1,31.7
2022,ARE,NLD,35,30.408377,32.316071
2022,ARE,NLD,36,28.905525,32.863395
2022,ARE,NLD,37,28.212434,33.115811
2022,ARE,NLD,38,27.927542,33.219565
2022,ARE,NLD,39,26.306431,33.748752
2022,ARE,NLD,40,25.478721,34.011915
2022,ARE,NLD,41,24.926664,34.187436
2022,ARE,NLD,42,23.0,34.8
2022,ARE,NLD,43,21.407365,35.126694
2022,ARE,NLD,44,17.902084,35.845726
2022,ARE,NLD,45,16.726588,36.086854
2022,ARE,NLD,46,15.2,36.4
2022,ARE,NLD,47,13.263819,36.907095
2022,ARE,NLD,48,12.110644,37.209117
2022,ARE,NLD,49,12.086301,37.215493
2022,ARE,NLD,50,11.827836,37.283186
2022,ARE,NLD,51,11.172235,37.454891
2022,ARE,NLD,52,11.0,37.5
2022,ARE,NLD,53,10.373031,37.482087
2022,ARE,NLD,54,7.5,37.4
2022,ARE,NLD,55,3.1,37.2
2022,ARE,NLD,56,-0.366667,36.666667
2022,ARE,NLD,57,-1.62439,36.473171
2022,ARE,NLD,58,-2.244793,36.377724
2022,ARE,NLD,59,-2.590675,36.324512
2022,ARE,NLD,60,-3.264225,36.220888
2022,ARE,NLD,61,-3.683043,36.156455
2022,ARE,NLD,62,-4.7,36.0
2022,ARE,NLD,63,-5.269383,35.97289
2022,ARE,NLD,64,-5.354867,35.968819
2022,ARE,NLD,65,-5.75,35.95
2022,ARE,NLD,66,-7.26966,36.31906
2022,ARE,NLD,67,-8.219465,36.549727
2022,ARE,NLD,68,-9.25,36.8
2022,ARE,NLD,69,-9.452092,37.781589
2022,ARE,NLD,70,-9.6,38.5
2022,ARE,NLD,71,-9.9844,40.7798
2022,ARE,NLD,72,-9.5,43.0
2022,ARE,NLD,73,-9.14264,43.688493
2022,ARE,NLD,74,-9.019938,43.924891
2022,ARE,NLD,75,-8.49576,44.934776
2022,ARE,NLD,76,-7.954994,45.668797
2022,ARE,NLD,77,-6.698867,47.340067
2022,ARE,NLD,78,-5.5,48.6667
2022,ARE,NLD,79,-5.06401,48.799916
2022,ARE,NLD,80,-4.270518,49.042365
2022,ARE,NLD,81,-4.030414,49.115729
2022,ARE,NLD,82,-3.986163,49.129249
2022,ARE,NLD,83,-3.197043,49.370363
2022,ARE,NLD,84,-2.39189,49.616376
2022,ARE,NLD,85,-1.992006,49.738559
2022,ARE,NLD,86,-1.93365,49.75639
2022,ARE,NLD,87,-1.665743,49.838248
2022,ARE,NLD,88,-1.47977,49.895072
2022,ARE,NLD,89,-1.3,49.95
2022,ARE,NLD,90,-0.671539,50.155459
2022,ARE,NLD,91,-0.545959,50.196513
2022,ARE,NLD,92,-0.343359,50.262748
2022,ARE,NLD,93,0.39288,50.503441
2022,ARE,NLD,94,1.193894,50.765311
2022,ARE,NLD,95,1.3,50.8
2022,ARE,NLD,96,1.441366,50.849032
2022,ARE,NLD,97,1.567687,50.892845
2022,ARE,NLD,98,1.813195,50.988387
2022,ARE,NLD,99,2.1,51.1
2022,ARE,NLD,100,2.356699,51.178984
2022,ARE,NLD,101,3.4,51.5
2022,ARE,NLD,102,3.559619,51.659619
2022,ARE,NLD,103,3.9,52.0
2022,ARE,NLD,104,4.069748,51.987629
2022,ARE,NLD,105,4.151802,51.961827
2022,ARE,NLD,106,4.230423,51.922673
2022,ARE,NLD,107,4.289818,51.89641
2022,ARE,NLD,108,4.32827,51.89302
2022,ARE,NLD,109,4.369469,51.900223
2022,CHL,NLD,0,-71.3,-23.8
2022,CHL,NLD,1,-70.631104,-20.231275
2022,CHL,NLD,2,-71.0,-18.9
2022,CHL,NLD,3,-72.7,-17.3
2022,CHL,NLD,4,-75.168457,-15.919074
2022,CHL,NLD,5,-77.0,-13.7
2022,CHL,NLD,6,-77.7,-12.0
2022,CHL,NLD,7,-80.0,-10.0
2022,CHL,NLD,8,-80.2,-7.3
2022,CHL,NLD,9,-81.9,-5.25
2022,CHL,NLD,10,-81.25,-3.0
2022,CHL,NLD,11,-81.8,-0.9
2022,CHL,NLD,12,-81.176151,1.84843
2022,CHL,NLD,13,-80.9033,3.0505
2022,CHL,NLD,14,-80.412834,5.194964
2022,CHL,NLD,15,-79.672852,7.422389
2022,CHL,NLD,16,-79.5,8.6
2022,CHL,NLD,17,-79.494118,8.796576
2022,CHL,NLD,18,-79.585922,8.992656
2022,CHL,NLD,19,-79.641747,9.035982
2022,CHL,NLD,20,-79.689331,9.10639
2022,CHL,NLD,21,-79.741379,9.118236
2022,CHL,NLD,22,-79.803246,9.118307
2022,CHL,NLD,23,-79.821304,9.173012
2022,CHL,NLD,24,-79.900612,9.208176
2022,CHL,NLD,25,-80.0,9.75
2022,CHL,NLD,26,-74.970687,13.668227
2022,CHL,NLD,27,-74.9584,13.6778
2022,CHL,NLD,28,-73.284043,14.906532
2022,CHL,NLD,29,-72.249859,15.665471
2022,CHL,NLD,30,-72.224911,15.683779
2022,CHL,NLD,31,-71.579995,16.157053
2022,CHL,NLD,32,-71.173962,16.455021
2022,CHL,NLD,33,-69.75,17.5
2022,CHL,NLD,34,-68.615112,17.952606
2022,CHL,NLD,35,-67.95,18.5
2022,CHL,NLD,36,-67.331093,19.128409
2022,CHL,NLD,37,-67.097137,19.365958
2022,CHL,NLD,38,-67.057838,19.40586
2022,CHL,NLD,39,-66.934172,19.531425
2022,CHL,NLD,40,-66.754064,19.714298
2022,CHL,NLD,41,-66.667107,19.80259
2022,CHL,NLD,42,-66.628548,19.841741
2022,CHL,NLD,43,-66.605655,19.864985
2022,CHL,NLD,44,-66.504998,19.967188
2022,CHL,NLD,45,-66.441166,20.032
2022,CHL,NLD,46,-66.320768,20.154246
2022,CHL,NLD,47,-65.0321,21.4627
2022,CHL,NLD,48,-63.113598,23.300654
2022,CHL,NLD,49,-60.618883,25.604749
2022,CHL,NLD,50,-60.001076,26.15807
2022,CHL,NLD,51,-58.8184,27.2173
2022,CHL,NLD,52,-57.951012,27.936496
2022,CHL,NLD,53,-57.878884,27.996301
2022,CHL,NLD,54,-56.6607,29.00636
2022,CHL,NLD,55,-55.346294,30.087016
2022,CHL,NLD,56,-52.246233,32.44219
2022,CHL,NLD,57,-51.699014,32.839924
2022,CHL,NLD,58,-50.001683,34.008615
2022,CHL,NLD,59,-48.55276,35.006266
2022,CHL,NLD,60,-46.192316,36.486048
2022,CHL,NLD,61,-44.2375,37.6913
2022,CHL,NLD,62,-40.0,40.0
2022,CHL,NLD,63,-37.894086,40.959473
2022,CHL,NLD,64,-34.863425,42.340269
2022,CHL,NLD,65,-32.990451,43.193613
2022,CHL,NLD,66,-32.7508,43.3028
2022,CHL,NLD,67,-30.002556,44.262362
2022,CHL,NLD,68,-25.548163,45.817634
2022,CHL,NLD,69,-24.7426,46.0989
2022,CHL,NLD,70,-24.113938,46.255613
2022,CHL,NLD,71,-20.001632,47.280732
2022,CHL,NLD,72,-17.925346,47.79831
2022,CHL,NLD,73,-16.888237,48.056841
2022,CHL,NLD,74,-15.9842,48.2822
2022,CHL,NLD,75,-14.710836,48.481015
2022,CHL,NLD,76,-13.147736,48.725068
2022,CHL,NLD,77,-10.632436,49.138636
2022,CHL,NLD,78,-6.709922,49.73023
2022,CHL,NLD,79,-6.5833,49.75
2022,CHL,NLD,80,-5.979701,49.782237
2022,CHL,NLD,81,-5.740436,49.795016
2022,CHL,NLD,82,-5.630965,49.800862
2022,CHL,NLD,83,-5.491611,49.808305
2022,CHL,NLD,84,-4.868405,49.841589
2022,CHL,NLD,85,-4.088283,49.883253
2022,CHL,NLD,86,-2.93586,49.944802
2022,CHL,NLD,87,-2.624015,50.023556
2022,CHL,NLD,88,-2.270882,50.112738
2022,CHL,NLD,89,-2.100162,50.138244
2022,CHL,NLD,90,-1.755087,50.189798
2022,CHL,NLD,91,-1.577583,50.216317
2022,CHL,NLD,92,-1.251907,50.264973
2022,CHL,NLD,93,-0.76446,50.337798
2022,CHL,NLD,94,-0.764313,50.33751
2022,CHL,NLD,95,-0.672505,50.358079
2022,CHL,NLD,96,-0.505582,50.395477
2022,CHL,NLD,97,0.301537,50.576304
2022,CHL,NLD,98,1.149895,50.76637
2022,CHL,NLD,99,1.3,50.8
2022,CHL,NLD,100,1.441366,50.849032
2022,CHL,NLD,101,1.567687,50.892845
2022,CHL,NLD,102,1.813195,50.988387
2022,CHL,NLD,103,2.1,51.1
2022,CHL,NLD,104,2.356699,51.178984
2022,CHL,NLD,105,3.4,51.5
2022,CHL,NLD,106,3.559619,51.659619
2022,CHL,NLD,107,3.9,52.0
2022,CHL,NLD,108,4.069748,51.987629
2022,CHL,NLD,109,4.151802,51.961827
2022,CHL,NLD,110,4.230423,51.922673
2022,CHL,NLD,111,4.289818,51.89641
2022,CHL,NLD,112,4.32827,51.89302
2022,CHL,NLD,113,4.369469,51.900223
2022,CAN,SWE,0,-123.141975,49.315947
2022,CAN,SWE,1,-123.314667,49.315275
2022,CAN,SWE,2,-123.3795,49.0699
2022,CAN,SWE,3,-123.051,48.8551
2022,CAN,SWE,4,-123.0054,48.7977
2022,CAN,SWE,5,-123.006,48.7325
2022,CAN,SWE,6,-123.0327,48.7351
2022,CAN,SWE,7,-123.2549,48.7146
2022,CAN,SWE,8,-123.2018,48.5113
2022,CAN,SWE,9,-123.21167,48.385442
2022,CAN,SWE,10,-123.397064,48.381794
2022,CAN,SWE,11,-123.4798,48.2308
2022,CAN,SWE,12,-123.9732,48.2659
2022,CAN,SWE,13,-124.7292,48.4862
2022,CAN,SWE,14,-125.5016,48.5683
2022,CAN,SWE,15,-125.5027,48.1173
2022,CAN,SWE,16,-125.4991,47.687
2022,CAN,SWE,17,-125.4354,47.5444
2022,CAN,SWE,18,-125.3772,47.3391
2022,CAN,SWE,19,-125.1965,46.6773
2022,CAN,SWE,20,-125.1093,46.3532
2022,CAN,SWE,21,-125.0634,46.2167
2022,CAN,SWE,22,-124.9847,45.5528
2022,CAN,SWE,23,-125.0958,44.803
2022,CAN,SWE,24,-125.103715,44.633984
2022,CAN,SWE,25,-125.1054,44.598
2022,CAN,SWE,26,-125.1621,44.0101
2022,CAN,SWE,27,-125.32,43.3704
2022,CAN,SWE,28,-125.5151,42.8378
2022,CAN,SWE,29,-125.4524,42.7398
2022,CAN,SWE,30,-125.3355,42.3965
2022,CAN,SWE,31,-125.1974,41.9968
2022,CAN,SWE,32,-125.1997,41.5487
2022,CAN,SWE,33,-125.1939,40.7581
2022,CAN,SWE,34,-124.7749,39.4264
2022,CAN,SWE,35,-124.3291,38.6558
2022,CAN,SWE,36,-124.152441,38.466818
2022,CAN,SWE,37,-122.9,37.7
2022,CAN,SWE,38,-120.8841,34.4361
2022,CAN,SWE,39,-120.5005,34.3545
2022,CAN,SWE,40,-119.8734,34.2122
2022,CAN,SWE,41,-119.5099,34.1273
2022,CAN,SWE,42,-119.2671,34.0786
2022,CAN,SWE,43,-118.9213,33.9125
2022,CAN,SWE,44,-118.4867,33.7056
2022,CAN,SWE,45,-118.4648,33.6364
2022,CAN,SWE,46,-118.295,33.6384
2022,CAN,SWE,47,-118.1788,33.6279
2022,CAN,SWE,48,-118.1215,33.6276
2022,CAN,SWE,49,-117.435608,33.167445
2022,CAN,SWE,50,-117.3,32.7
2022,CAN,SWE,51,-115.2,27.5
2022,CAN,SWE,52,-112.510986,24.716895
2022,CAN,SWE,53,-109.7,22.5
2022,CAN,SWE,54,-106.489938,20.102998
2022,CAN,SWE,55,-103.40332,17.983958
2022,CAN,SWE,56,-99.9,16.5
2022,CAN,SWE,57,-99.913376,15.63055
2022,CAN,SWE,58,-90.991341,11.48884
2022,CAN,SWE,59,-89.110835,10.580401
2022,CAN,SWE,60,-87.997356,10.035818
2022,CAN,SWE,61,-82.8,7.4167
2022,CAN,SWE,62,-81.4,6.9
2022,CAN,SWE,63,-80.227822,6.983728
2022,CAN,SWE,64,-79.672852,7.422389
2022,CAN,SWE,65,-79.5,8.6
2022,CAN,SWE,66,-79.494118,8.796576
2022,CAN,SWE,67,-79.585922,8.992656
2022,CAN,SWE,68,-79.641747,9.035982
2022,CAN,SWE,69,-79.689331,9.10639
2022,CAN,SWE,70,-79.741379,9.118236
2022,CAN,SWE,71,-79.803246,9.118307
2022,CAN,SWE,72,-79.821304,9.173012
2022,CAN,SWE,73,-79.900612,9.208176
2022,CAN,SWE,74,-80.0,9.75
2022,CAN,SWE,75,-74.970687,13.668227
2022,CAN,SWE,76,-74.9584,13.6778
2022,CAN,SWE,77,-73.284043,14.906532
2022,CAN,SWE,78,-72.249859,15.665471
2022,CAN,SWE,79,-72.224911,15.683779
2022,CAN,SWE,80,-71.579995,16.157053
2022,CAN,SWE,81,-71.173962,16.455021
2022,CAN,SWE,82,-69.75,17.5
2022,CAN,SWE,83,-68.615112,17.952606
2022,CAN,SWE,84,-67.95,18.5
2022,CAN,SWE,85,-67.331093,19.128409
2022,CAN,SWE,86,-67.097137,19.365958
2022,CAN,SWE,87,-67.057838,19.40586
2022,CAN,SWE,88,-66.934172,19.531425
2022,CAN,SWE,89,-66.754064,19.714298
2022,CAN,SWE,90,-66.667107,19.80259
2022,CAN,SWE,91,-66.628548,19.841741
2022,CAN,SWE,92,-66.605655,19.864985
2022,CAN,SWE,93,-66.504998,19.967188
2022,CAN,SWE,94,-66.441166,20.032
2022,CAN,SWE,95,-66.320768,20.154246
2022,CAN,SWE,96,-66.572194,22.583364
2022,CAN,SWE,97,-64.647219,24.92641
2022,CAN,SWE,98,-64.634,24.9425
2022,CAN,SWE,99,-62.306029,27.483223
2022,CAN,SWE,100,-61.33976,28.537799
2022,CAN,SWE,101,-60.223798,29.75575
2022,CAN,SWE,102,-60.0,30.0
2022,CAN,SWE,103,-57.765496,32.429312
2022,CAN,SWE,104,-57.742406,32.454415
2022,CAN,SWE,105,-55.861059,34.499781
2022,CAN,SWE,106,-55.856709,34.50451
2022,CAN,SWE,107,-55.3052,35.1041
2022,CAN,SWE,108,-55.000024,35.385732
2022,CAN,SWE,109,-50.0,40.0
2022,CAN,SWE,110,-49.417076,40.652855
2022,CAN,SWE,111,-47.493255,42.807466
2022,CAN,SWE,112,-45.319011,45.21651
2022,CAN,SWE,113,-45.109081,45.405304
2022,CAN,SWE,114,-41.658626,48.508366
2022,CAN,SWE,115,-40.0,50.0
2022,CAN,SWE,116,-33.785385,52.292557
2022,CAN,SWE,117,-32.596784,52.705674
2022,CAN,SWE,118,-30.964823,53.272889
2022,CAN,SWE,119,-30.003101,53.607151
2022,CAN,SWE,120,-26.9129,54.6812
2022,CAN,SWE,121,-25.711132,55.003434
2022,CAN,SWE,122,-25.001623,55.193677
2022,CAN,SWE,123,-20.002982,56.53398
2022,CAN,SWE,124,-18.562576,56.869513
2022,CAN,SWE,125,-17.061319,57.214364
2022,CAN,SWE,126,-15.775448,57.509738
2022,CAN,SWE,127,-11.841927,58.396659
2022,CAN,SWE,128,-10.1362,58.47456
2022,CAN,SWE,129,-6.489458,58.64111
2022,CAN,SWE,130,-5.723212,58.676105
2022,CAN,SWE,131,-5.722863,58.67612
2022,CAN,SWE,132,-5.720463,58.67623
2022,CAN,SWE,133,-5.2,58.7
2022,CAN,SWE,134,-4.799483,58.7
2022,CAN,SWE,135,-3.397818,58.762202
2022,CAN,SWE,136,-2.874305,58.649909
2022,CAN,SWE,137,-1.882382,58.608655
2022,CAN,SWE,138,-1.247855,58.568708
2022,CAN,SWE,139,-0.657457,58.531538
2022,CAN,SWE,140,0.800855,58.439728
2022,CAN,SWE,141,3.831853,58.106573
2022,CAN,SWE,142,4.598436,58.068003
2022,CAN,SWE,143,5.95,58.0
2022,CAN,SWE,144,8.05,57.95
2022,CAN,SWE,145,9.754772,57.878654
2022,CAN,SWE,146,9.916106,57.865686
2022,CAN,SWE,147,9.973674,57.861058
2022,CAN,SWE,148,10.7333,57.8
2022,CAN,SWE,149,11.4,57.7
2022,CAN,SWE,150,11.524055,57.879429
2022,PAN,CAN,0,-79.585922,8.992656
2022,PAN,CAN,1,-79.494118,8.796576
2022,PAN,CAN,2,-79.5,8.6
2022,PAN,CAN,3,-79.672852,7.422389
2022,PAN,CAN,4,-80.227822,6.983728
2022,PAN,CAN,5,-81.4,6.9
2022,PAN,CAN,6,-82.8,7.4167
2022,PAN,CAN,7,-87.997356,10.035818
2022,PAN,CAN,8,-89.110835,10.580401
2022,PAN,CAN,9,-90.991341,11.48884
2022,PAN,CAN,10,-99.913376,15.63055
2022,PAN,CAN,11,-99.9,16.5
2022,PAN,CAN,12,-103.40332,17.983958
2022,PAN,CAN,13,-106.489938,20.102998
2022,PAN,CAN,14,-109.7,22.5
2022,PAN,CAN,15,-112.510986,24.716895
2022,PAN,CAN,16,-115.2,27.5
2022,PAN,CAN,17,-117.3,32.7
2022,PAN,CAN,18,-117.435608,33.167445
2022,PAN,CAN,19,-118.1215,33.6276
2022,PAN,CAN,20,-118.1788,33.6279
2022,PAN,CAN,21,-118.295,33.6384
2022,PAN,CAN,22,-118.4648,33.6364
2022,PAN,CAN,23,-118.4867,33.7056
2022,PAN,CAN,24,-118.9213,33.9125
2022,PAN,CAN,25,-119.2671,34.0786
2022,PAN,CAN,26,-119.5099,34.1273
2022,PAN,CAN,27,-119.8734,34.2122
2022,PAN,CAN,28,-120.5005,34.3545
2022,PAN,CAN,29,-120.8841,34.4361
2022,PAN,CAN,30,-122.9,37.7
2022,PAN,CAN,31,-124.152441,38.466818
2022,PAN,CAN,32,-124.3291,38.6558
2022,PAN,CAN,33,-124.7749,39.4264
2022,PAN,CAN,34,-125.1939,40.7581
2022,PAN,CAN,35,-125.1997,41.5487
2022,PAN,CAN,36,-125.1974,41.9968
2022,PAN,CAN,37,-125.3355,42.3965
2022,PAN,CAN,38,-125.4524,42.7398
2022,PAN,CAN,39,-125.5151,42.8378
2022,PAN,CAN,40,-125.32,43.3704
2022,PAN,CAN,41,-125.1621,44.0101
2022,PAN,CAN,42,-125.1054,44.598
2022,PAN,CAN,43,-125.103715,44.633984
2022,PAN,CAN,44,-125.0958,44.803
2022,PAN,CAN,45,-124.9847,45.5528
2022,PAN,CAN,46,-125.0634,46.2167
2022,PAN,CAN,47,-125.1093,46.3532
2022,PAN,CAN,48,-125.1965,46.6773
2022,PAN,CAN,49,-125.3772,47.3391
2022,PAN,CAN,50,-125.4354,47.5444
2022,PAN,CAN,51,-125.4991,47.687
2022,PAN,CAN,52,-125.5027,48.1173
2022,PAN,CAN,53,-125.5016,48.5683
2022,PAN,CAN,54,-124.7292,48.4862
2022,PAN,CAN,55,-123.9732,48.2659
2022,PAN,CAN,56,-123.4798,48.2308
2022,PAN,CAN,57,-123.397064,48.381794
2022,PAN,CAN,58,-123.21167,48.385442
2022,PAN,CAN,59,-123.2018,48.5113
2022,PAN,CAN,60,-123.2549,48.7146
2022,PAN,CAN,61,-123.0327,48.7351
2022,PAN,CAN,62,-123.006,48.7325
2022,PAN,CAN,63,-123.0054,48.7977
2022,PAN,CAN,64,-123.051,48.8551
2022,PAN,CAN,65,-123.3795,49.0699
2022,PAN,CAN,66,-123.314667,49.315275
