base_year,importer_iso,metal,stage,scenario,delta_direct_hhi,delta_origin_hhi,delta_top_chokepoint_share,equal_year_weight
2023,CAN,Aluminium,metal,integrated,-0.1382190311130756,0.0185331032873256,-0.0824609281438101,0.0001012773321531
2023,SVK,Aluminium,metal,integrated,-0.0505445190438587,-0.0102956026799849,-0.4065104668973836,8.27073282575251e-05
2023,PAK,Aluminium,metal,integrated,-0.1158439732050476,-0.051501395635834,-0.0259362301712456,6.864205575108784e-05
2023,AUS,Aluminium,metal,integrated,-0.7199150635718709,-0.0458670575280505,-0.8259463948101382,5.640020258690792e-05
2023,ARE,Aluminium,metal,integrated,-0.2225298491718796,-0.057225149004126,-0.1418651713754922,4.747790001370093e-05
2023,ECU,Aluminium,metal,integrated,-0.0736468594256355,-0.0224432606998849,-0.2841003653272402,4.121413600097385e-05
2023,DZA,Aluminium,metal,integrated,-0.1960508649527307,-0.1122087790444879,-0.6394033011669202,4.0785053664784825e-05
2023,NGA,Aluminium,metal,integrated,-0.1277474101749636,-0.0591318957787348,-0.3890356303040345,3.9632746145145645e-05
2023,DNK,Aluminium,metal,integrated,-0.0711417322676513,-0.007419631004306,-0.3460378458738556,3.1673130866827086e-05
2023,JOR,Aluminium,metal,integrated,-0.1982012776641127,-0.0367317186889252,-0.4427070440762984,2.8826732256484243e-05
2023,EGY,Aluminium,metal,integrated,-0.3655787747936012,-0.0624619874167388,-0.3901670798568873,2.4242183789704283e-05
2023,RUS,Aluminium,metal,integrated,-0.5697013553699917,-0.1180051835043704,-0.5863274361184545,2.333994294566064e-05
2023,NPL,Aluminium,metal,integrated,0.0,0.0,0.0,2.285910624599005e-05
2023,USA,Aluminium,ore,direct_partner,-0.1937362177754719,-0.1500863839907212,-0.1770092988620952,0.0003642944390044
2023,CAN,Aluminium,ore,direct_partner,-0.2030566685854767,-0.1601545694340556,-0.1654345131651542,0.0003190547177627
2023,GRC,Aluminium,ore,direct_partner,-0.2747434893933673,-0.1915844744459283,-0.2138494229930116,0.0001332758016491
2023,FRA,Aluminium,ore,direct_partner,-0.1598807719390501,-0.1239137537799563,-0.1713376591974417,9.56670129419328e-05
2023,NLD,Aluminium,ore,direct_partner,-0.266371001704281,-0.2158137032652814,0.085340714877921,8.67538658890323e-05
2023,KOR,Aluminium,ore,direct_partner,-0.4326874502394369,-0.3790971767000564,0.4091510158087594,6.953932067428049e-05
2023,TUR,Aluminium,ore,direct_partner,-0.3558011595453968,-0.3285143309604482,-0.1652878654032143,4.22973267398202e-05
2023,MEX,Aluminium,ore,direct_partner,-0.2883478503870221,-0.2207738406040636,0.0300029886814426,4.109421348000116e-05
2023,POL,Aluminium,ore,direct_partner,-0.1540956977926593,-0.0423373617995929,0.2455732437478566,3.854660292505976e-05
2023,ITA,Aluminium,ore,direct_partner,-0.1682979539140907,-0.128471669692024,-0.004987147488961,3.3107806120633624e-05
2023,JPN,Aluminium,ore,direct_partner,-0.4436203004615149,-0.3960171911690969,0.0255302532045872,2.9405557826887577e-05
2023,GBR,Aluminium,ore,direct_partner,-0.1947866065104409,-0.1633988464812785,-0.0520008937076211,2.5354586034167305e-05
2023,USA,Aluminium,ore,integrated,-0.163022989537251,-0.132938832434755,-0.4347260833039439,0.0003642944390044
2023,CAN,Aluminium,ore,integrated,-0.1675654344466887,-0.1506737447678495,-0.378118246952242,0.0003190547177627
2023,GRC,Aluminium,ore,integrated,-0.2381505520947868,-0.1794004670718608,-0.4266389831884694,0.0001332758016491
2023,FRA,Aluminium,ore,integrated,-0.1215522211231054,-0.1152360231364566,-0.497053144643662,9.56670129419328e-05
2023,NLD,Aluminium,ore,integrated,-0.2437552322444394,-0.2158128676690631,-0.3591380421000015,8.67538658890323e-05
2023,KOR,Aluminium,ore,integrated,-0.271035896778585,-0.2423280476458188,-0.0010059382894661,6.953932067428049e-05
2023,TUR,Aluminium,ore,integrated,-0.3628971004512075,-0.3304029288249942,-0.3364671859508037,4.22973267398202e-05
2023,MEX,Aluminium,ore,integrated,-0.2510425567724503,-0.1930845885192728,-0.3395666145098548,4.109421348000116e-05
2023,POL,Aluminium,ore,integrated,-0.1214398946199256,-0.0280881219940506,-0.2713730316909272,3.854660292505976e-05
2023,ITA,Aluminium,ore,integrated,-0.1198266197112279,-0.1176040530866085,-0.2648525743624131,3.3107806120633624e-05
2023,JPN,Aluminium,ore,integrated,-0.3619842962590871,-0.3115221826953471,-0.2858812407244656,2.9405557826887577e-05
2023,GBR,Aluminium,ore,integrated,-0.1657738081967232,-0.1326988278915063,-0.4510472691660183,2.5354586034167305e-05
2024,CHN,Copper,metal,direct_partner,-0.1600511608040536,-0.0580216472288404,0.0317860340888137,0.0140872215131792
2024,USA,Copper,metal,direct_partner,-0.4253458329422176,-0.1169158462887619,0.5013399544327434,0.0035437204620998
2024,ITA,Copper,metal,direct_partner,-0.0670203237906177,-0.0123691659532111,0.093837697404339,0.0019929942903348
2024,DEU,Copper,metal,direct_partner,-0.0803920428261192,-0.0103135682711839,0.4968061446924608,0.0014787034040254
2024,TUR,Copper,metal,direct_partner,-0.1776972575350531,-0.0180789921005928,0.4018168843681896,0.0013749015978417
2024,THA,Copper,metal,direct_partner,-0.0778631576129776,-0.0257437629867068,0.0923128932339029,0.0012982081077112
2024,IND,Copper,metal,direct_partner,-0.4485682448472503,-0.0133257392311297,-0.4732112421433863,0.001117866281532
2024,BRA,Copper,metal,direct_partner,-0.567621622651872,-0.1617452304612716,0.2497830106660743,0.0010762344949916
2024,KOR,Copper,metal,direct_partner,-0.1786449987439107,-0.0593307576209358,0.1585639138455206,0.0010057524192829
2024,MYS,Copper,metal,direct_partner,-0.1691096941948968,-0.0218201369787197,0.0042303292938091,0.0009261454291159
2024,VNM,Copper,metal,direct_partner,-0.1398727336311508,-0.0187769648271189,0.2187595600379469,0.0007937959430636
2024,SAU,Copper,metal,direct_partner,-0.2705893096283224,-0.0589423837250342,-0.2037835382295003,0.0006226643244065
2024,FRA,Copper,metal,direct_partner,-0.2883987219357273,-0.0832128025130532,-0.3818360305267277,0.0006087730787571
2024,ESP,Copper,metal,direct_partner,-0.2625320407441698,-0.0821869817432987,-0.2325806402821988,0.0005449619646385
2024,MEX,Copper,metal,direct_partner,-0.5506689460550045,-0.0756822492875144,0.1874221625909564,0.0005285524581905
2024,SWE,Copper,metal,direct_partner,-0.0982227119443363,-0.0349518672616964,0.1744780314307251,0.0004674144668312
2024,CHE,Copper,metal,direct_partner,-0.7152656592507036,-0.0921945852218596,-0.3489794517516893,0.0003888430022592
2024,NLD,Copper,metal,direct_partner,-0.1437145215634712,-0.0551886870677527,-0.1680697354194905,0.0003489717105962
2024,IDN,Copper,metal,direct_partner,-0.2328981182470647,-0.0144125470212748,0.098579316832708,0.000342095281036
2024,BEL,Copper,metal,direct_partner,-0.2535050035969748,-0.0372642764286617,0.3688704694741295,0.0001494944908984
2024,FIN,Copper,metal,direct_partner,-0.5026224101801585,-0.0424285214028847,0.3186703750316503,0.0001146936583123
2024,CAN,Copper,metal,direct_partner,-0.3493362001586301,-0.0944699735444685,-0.2222296188014051,0.000109053528391
2024,ARE,Copper,metal,direct_partner,-0.8255435459947731,-0.1250333063759826,5.3270499122959336e-11,0.0001032641042348
2024,BGR,Copper,metal,direct_partner,-0.3283853875939164,-0.0376358747431503,0.287275858142733,0.0001031368814673
2024,SGP,Copper,metal,direct_partner,-0.0793594790215151,-0.0142663218477431,-0.0173420074768925,9.21484694152787e-05
2024,ZAF,Copper,metal,direct_partner,-0.3453464177760964,-0.0620090119280269,0.1085594507365383,8.67457066415428e-05
2024,BGD,Copper,metal,direct_partner,-0.4311619617625904,-0.0773873809913687,-0.3294935852117355,6.656445784795354e-05
2024,HRV,Copper,metal,direct_partner,-0.6367171073784759,-0.1108561397749977,0.3219709625296495,5.177171047255622e-05
2024,GBR,Copper,metal,direct_partner,-0.7821079159475304,-0.1026134028884313,0.7456665265285966,3.97134630935578e-05
2024,AUT,Copper,metal,direct_partner,-0.530518136789196,-0.0912765896108676,0.1814809753865334,3.2983070456329856e-05
2024,POL,Copper,metal,direct_partner,-0.4899280338271938,-0.0495551490024149,0.4201463901772613,2.8236021588055168e-05
2024,JPN,Copper,metal,direct_partner,-0.1529030676295787,-0.0187489685358171,-0.2549701590312131,2.6173362761232188e-05
2024,CZE,Copper,metal,direct_partner,-0.2498448793016175,-0.0374037419299559,0.0,2.1845384450965896e-05
2024,SVK,Copper,metal,direct_partner,-0.249152655016658,-0.0517775024802252,0.1016210524531386,1.7259393154214024e-05
2024,PHL,Copper,metal,direct_partner,-0.7804526226876285,0.0149500849379477,0.0373250914127134,8.88937181094711e-06
2024,DZA,Copper,metal,direct_partner,-0.7016853863997571,-0.1242821788787357,-0.3256787094146838,7.673858292089293e-06
2024,ECU,Copper,metal,direct_partner,-0.7300766942565926,-0.1601716219861379,0.407880956185831,5.171357575864687e-06
2024,HUN,Copper,metal,direct_partner,-0.123601057544264,-0.0048944765384941,0.151858206367425,5.142839512646894e-06
2024,CHN,Copper,metal,integrated,-0.1370783033408849,-0.0420042564392975,-0.1890146655416875,0.0140872215131792
2024,USA,Copper,metal,integrated,-0.3233735910245752,-0.0647122760246688,-0.0408848847929268,0.0035437204620998
2024,ITA,Copper,metal,integrated,-0.0256108516691849,-0.018548314904985,-0.2051000891540121,0.0019929942903348
2024,DEU,Copper,metal,integrated,-0.0148066018325902,-0.0081313663808497,-0.2066188193756448,0.0014787034040254
2024,TUR,Copper,metal,integrated,-0.0743443814031294,-0.0192916532711793,-0.1945792709381198,0.0013749015978417
2024,THA,Copper,metal,integrated,-0.0380058200479157,-0.0231655067296407,-0.3272889826353696,0.0012982081077112
2024,IND,Copper,metal,integrated,-0.425766928686119,-0.0173812825521603,-0.605841458058169,0.001117866281532
2024,BRA,Copper,metal,integrated,-0.3180235092074968,-0.084663151780468,-0.0047349505848608,0.0010762344949916
2024,KOR,Copper,metal,integrated,-0.1377149723383418,-0.0360826872790711,-0.0113408361821652,0.0010057524192829
2024,MYS,Copper,metal,integrated,-0.1355712605416466,-0.0301753344858628,-0.0322564452426697,0.0009261454291159
2024,VNM,Copper,metal,integrated,-0.0950596996387884,-0.009811350443639,-0.0037809539352229,0.0007937959430636
2024,SAU,Copper,metal,integrated,-0.2610168019131221,-0.0697115554723749,-0.3034698321187872,0.0006226643244065
2024,FRA,Copper,metal,integrated,-0.2486942648932615,-0.0876599988780233,-0.4966705226143852,0.0006087730787571
2024,ESP,Copper,metal,integrated,-0.242346648272632,-0.0951796928376996,-0.470242043360919,0.0005449619646385
2024,MEX,Copper,metal,integrated,-0.430965699962706,-0.0366248407509798,-1.347811845347983e-06,0.0005285524581905
2024,SWE,Copper,metal,integrated,-0.0292430327972275,-0.0320611901051009,-0.1898683252607129,0.0004674144668312
2024,CHE,Copper,metal,integrated,-0.7519962113654152,-0.1322907480661793,-0.6829203262705461,0.0003888430022592
2024,NLD,Copper,metal,integrated,-0.0943111766220484,-0.0616275479605148,-0.6376129838408505,0.0003489717105962
2024,IDN,Copper,metal,integrated,-0.1998752542691108,0.0016137382164377,-4.152521747101408e-06,0.000342095281036
2024,BEL,Copper,metal,integrated,-0.1542506921797456,-0.0495957957024877,-0.3095196881292431,0.0001494944908984
2024,FIN,Copper,metal,integrated,-0.3657141851198398,-0.0485506021529643,-0.1086891148443393,0.0001146936583123
2024,CAN,Copper,metal,integrated,-0.3126253403356211,-0.0875077087597849,-0.2547313519354933,0.000109053528391
2024,ARE,Copper,metal,integrated,-0.7955327397940507,-0.138660128402,-0.2976270581461316,0.0001032641042348
2024,BGR,Copper,metal,integrated,-0.2764612124326227,-0.0497028554300971,-0.0659220101913726,0.0001031368814673
2024,SGP,Copper,metal,integrated,-0.0543998006494068,-0.0161335985261672,-0.0819812276888865,9.21484694152787e-05
2024,ZAF,Copper,metal,integrated,-0.2939914495182302,-0.074304281017182,-0.1662822823637099,8.67457066415428e-05
2024,BGD,Copper,metal,integrated,-0.2868566092274941,-0.0643758487070637,-0.7427968339416716,6.656445784795354e-05
2024,HRV,Copper,metal,integrated,-0.5636276860727895,-0.10451495521258,7.460234150746826e-13,5.177171047255622e-05
2024,GBR,Copper,metal,integrated,-0.7307513950664768,-0.1197857426686713,-0.0003286133450068,3.97134630935578e-05
2024,AUT,Copper,metal,integrated,-0.4136181799487478,-0.0725558665957548,-0.021386154635069,3.2983070456329856e-05
2024,POL,Copper,metal,integrated,-0.3993250981657381,-0.0738472481259408,-0.0243345732418702,2.8236021588055168e-05
2024,JPN,Copper,metal,integrated,-0.13495551019858,-0.00901512637343,-0.3748112706243997,2.6173362761232188e-05
2024,CZE,Copper,metal,integrated,-0.1998763742720621,-0.0326996439983809,0.0,2.1845384450965896e-05
2024,SVK,Copper,metal,integrated,-0.1796178548838092,-0.0402157110551387,-0.0119085967369952,1.7259393154214024e-05
2024,PHL,Copper,metal,integrated,-0.7878601992511847,0.0147538305245218,-0.0006862260172334,8.88937181094711e-06
2024,DZA,Copper,metal,integrated,-0.5641641334359505,-0.0974935271862326,-0.5999042978980058,7.673858292089293e-06
2024,ECU,Copper,metal,integrated,-0.4894706154093836,-0.1042260666101387,4.902932323781298e-14,5.171357575864687e-06
2024,HUN,Copper,metal,integrated,-0.0689490749202113,-0.0127293900378562,1.15039109075308e-13,5.142839512646894e-06
2024,CHN,Copper,ore,direct_partner,-0.1009520668996439,-0.0899470351705563,0.0459060740215716,0.0274341052924402
2024,JPN,Copper,ore,direct_partner,-0.1089527762456335,-0.0883722647063873,0.0845653395156892,0.0055397936072099
2024,KOR,Copper,ore,direct_partner,-0.0982917043866279,-0.0881438308999752,0.0892697097685887,0.0019811294708298
2024,IND,Copper,ore,direct_partner,-0.1102714749027267,-0.0923412231617544,-0.0347669599492089,0.0016466594482661
2024,BGR,Copper,ore,direct_partner,-0.0695421863374516,-0.0586234473131439,0.0648884088712322,0.0010768152497385
2024,ESP,Copper,ore,direct_partner,-0.0931235193321907,-0.0791181151573174,-0.0472748069995493,0.0010545066370061
2024,DEU,Copper,ore,direct_partner,-0.1025623613161217,-0.0904680037891935,-0.0151401437286687,0.0010147516730805
2024,PHL,Copper,ore,direct_partner,0.0040385348611432,0.0098926565018957,-0.0247272963404959,0.000902544334136
2024,MEX,Copper,ore,direct_partner,-0.4040570965281205,-0.3526514007068367,-6.11750596987636e-07,0.000520748231368
2024,FIN,Copper,ore,direct_partner,-0.062191906243163,-0.0530713974965889,-0.0067101618376737,0.0004365941449712
2024,SWE,Copper,ore,direct_partner,-0.1019881377332894,-0.0805979122652295,-0.1546463052736643,0.0003341621324382
2024,CAN,Copper,ore,direct_partner,-0.2330312845859606,-0.1972556540540559,-0.0335990528908715,0.0003092197648285
2024,POL,Copper,ore,direct_partner,-0.5704303714516366,-0.5008159060478974,-0.1023782558019732,0.0002309660227398
2024,NAM,Copper,ore,direct_partner,-0.2026246114750937,-0.1771749530783687,-0.1210358924591422,0.0001785459331233
2024,MYS,Copper,ore,direct_partner,-0.0639467031872679,-0.0555572192104686,-0.0023525180425303,0.0001293225809434
2024,RUS,Copper,ore,direct_partner,-0.74286241014256,-0.6712687071786151,-0.0928339285899129,9.63944677479841e-05
2024,UZB,Copper,ore,direct_partner,-0.0838320660413581,-0.0767515672855398,0.0894635495926309,9.0333035445949e-05
2024,BEL,Copper,ore,direct_partner,-0.4921875091566763,-0.4235391936120928,0.9897820143741324,6.933416334754992e-05
2024,ZMB,Copper,ore,direct_partner,-0.762772905631285,-0.6964657118322986,-0.7127789667598097,6.260445859509401e-05
2024,MOZ,Copper,ore,direct_partner,-0.6927156647669541,-0.620109028348109,0.7210953885077949,4.993038237393644e-05
2024,PER,Copper,ore,direct_partner,-0.1847080947923875,-0.1582894334574421,0.0263840641952477,3.884294068921838e-05
2024,CHL,Copper,ore,direct_partner,-0.2031953356082419,-0.180846688595842,0.2129715436679306,3.671250197300012e-05
2024,GEO,Copper,ore,direct_partner,-0.4126890248179314,-0.3584515815225016,0.5994339528506473,3.250488110355582e-05
2024,KAZ,Copper,ore,direct_partner,-0.5889602625029549,-0.5333516684457255,-0.452126955601403,2.808066948832394e-05
2024,KHM,Copper,ore,direct_partner,-0.0787557506480699,-0.046326762751906,-0.3596765311080595,5.3706096535808775e-06
2024,PRT,Copper,ore,direct_partner,-0.7779796845763298,-0.7543167090561245,0.2906111548994105,5.3229292670852605e-06
2024,CHN,Copper,ore,integrated,-0.0740057530135596,-0.0616662046369858,-0.0846570073681313,0.0274341052924402
2024,JPN,Copper,ore,integrated,-0.0588469735167884,-0.0520004599150307,-0.0001390752785087,0.0055397936072099
2024,KOR,Copper,ore,integrated,-0.0566865538268856,-0.0532871924466863,-0.0174481965757771,0.0019811294708298
2024,IND,Copper,ore,integrated,-0.1420025545187516,-0.1281552284675825,-0.0686509072384746,0.0016466594482661
2024,BGR,Copper,ore,integrated,-0.0459210010122455,-0.0447367523292187,-0.3366315662533374,0.0010768152497385
2024,ESP,Copper,ore,integrated,-0.0766045277887896,-0.0716841256558463,-0.360666448796181,0.0010545066370061
2024,DEU,Copper,ore,integrated,-0.1172824982025241,-0.1098405974940778,-0.2301021191958411,0.0010147516730805
2024,PHL,Copper,ore,integrated,0.0285045923762281,0.0284481540122204,-0.0552451565053386,0.000902544334136
2024,MEX,Copper,ore,integrated,-0.4040520693111171,-0.3526650709456498,-6.117894278115272e-07,0.000520748231368
2024,FIN,Copper,ore,integrated,-0.0429907540508691,-0.0359019370907616,-0.1490821007874852,0.0004365941449712
2024,SWE,Copper,ore,integrated,-0.102570919970255,-0.0840524465394177,-0.2019091841623981,0.0003341621324382
2024,CAN,Copper,ore,integrated,-0.1104526757562503,-0.0891606374449281,-0.1277652483455008,0.0003092197648285
2024,POL,Copper,ore,integrated,-0.7684713037655221,-0.6883866546426199,-0.6301988397165174,0.0002309660227398
2024,NAM,Copper,ore,integrated,-0.3362846486509138,-0.3017832532093957,-0.189207657559411,0.0001785459331233
2024,MYS,Copper,ore,integrated,-0.0625782533380437,-0.0592532440398417,-0.0190701701870622,0.0001293225809434
2024,RUS,Copper,ore,integrated,-0.721598392906536,-0.65279832073312,-0.0512990499950407,9.63944677479841e-05
2024,UZB,Copper,ore,integrated,-0.0807894014553234,-0.0777216236124878,0.0,9.0333035445949e-05
2024,BEL,Copper,ore,integrated,-0.6087539028416384,-0.5662964772573642,-0.0083698626494255,6.933416334754992e-05
2024,ZMB,Copper,ore,integrated,-0.6606599436477617,-0.6027854167042737,-0.5119276357584721,6.260445859509401e-05
2024,MOZ,Copper,ore,integrated,-0.2170674863957372,-0.1959243621798432,5.751040480502046e-14,4.993038237393644e-05
2024,PER,Copper,ore,integrated,-0.1432593161782139,-0.1210164710591628,-1.0876343277444498e-08,3.884294068921838e-05
2024,CHL,Copper,ore,integrated,-0.0506863081263846,-0.0444899923175895,-2.845088439948231e-05,3.671250197300012e-05
2024,GEO,Copper,ore,integrated,-0.5844389135718473,-0.5266729449846999,4.1341437694828285e-14,3.250488110355582e-05
2024,KAZ,Copper,ore,integrated,-0.4710252607860065,-0.4271782366215366,-0.6012046385664084,2.808066948832394e-05
2024,KHM,Copper,ore,integrated,-0.0429131765877818,-0.0499148858465655,-0.3265049108799663,5.3706096535808775e-06
2024,PRT,Copper,ore,integrated,-0.3226916386529457,-0.3208690343442062,-0.0004446068733571,5.3229292670852605e-06
2012,CHN,Copper,metal,direct_partner,-0.1092707146262335,-0.0654433804077399,0.1706079816733458,0.0164174539498984
2012,USA,Copper,metal,direct_partner,-0.3467002181312059,-0.1097940413134059,0.4629285040766582,0.0033252756058271
2012,ITA,Copper,metal,direct_partner,-0.1161119462236194,-0.0541986028112306,-0.1268629549107538,0.0029111328976844
2012,DEU,Copper,metal,direct_partner,-0.1161480608279659,-0.0151884974288699,0.5774588676328016,0.0027945376271041
2012,CHE,Copper,metal,direct_partner,-0.6221660305318121,-0.058297032801185,-0.4487713499426787,0.0023730424747772
2012,TUR,Copper,metal,direct_partner,-0.1111966885027058,-0.015824160408745,0.4495683049656538,0.0018069508670996
2012,NLD,Copper,metal,direct_partner,-0.2792850878880855,-0.0818363272767974,0.1147337762673505,0.0016085143435567
2012,KOR,Copper,metal,direct_partner,-0.2801683447196658,-0.1077352709088131,0.1524169340150883,0.0015777672398206
2012,BRA,Copper,metal,direct_partner,-0.4623718468551969,-0.1466666034668867,0.2261498707858522,0.0013823555411087
2012,ARE,Copper,metal,direct_partner,-0.3406908217234348,-0.0455907549071624,0.0781014995654668,0.0013667409549011
2012,THA,Copper,metal,direct_partner,-0.1129926875563865,-0.0124245510888069,0.0806760323218196,0.0012948855023068
2012,MYS,Copper,metal,direct_partner,-0.1839003852424385,-0.0338557571890223,-0.0201214037674741,0.0010732914261268
2012,FRA,Copper,metal,direct_partner,-0.3194019026179111,-0.1207746860085182,-0.3798146367077987,0.0007990210431444
2012,GBR,Copper,metal,direct_partner,-0.298294777311389,-0.0511422045381738,-0.2151158301926407,0.0006888331061646
2012,VNM,Copper,metal,direct_partner,-0.1074332178545362,-0.0413003308415947,0.1830878525643759,0.0004981078389569
2012,IDN,Copper,metal,direct_partner,-0.2838942183085482,-0.0259142500639422,0.0496601207195187,0.0004799562380169
2012,RUS,Copper,metal,direct_partner,-0.7316139900001407,-0.130804575263821,-0.4352224927727937,0.0004163896595159
2012,BEL,Copper,metal,direct_partner,-0.3825623899539274,0.0052952097528565,0.5789424126905427,0.0003698111219379
2012,ESP,Copper,metal,direct_partner,-0.2343902975568461,-0.1012696408062607,-0.0400968937275025,0.0002170985840973
2012,SGP,Copper,metal,direct_partner,-0.0658156244309074,-0.0335822118920277,-1.3744561044859438e-13,0.0001965320895253
2012,SWE,Copper,metal,direct_partner,-0.5184687098102215,-0.0357405579262386,0.4389511127284233,0.0001856154156931
2012,JPN,Copper,metal,direct_partner,-0.4817855622686464,-0.1512762204096341,0.0761879924902059,0.0001841376466078
2012,SVK,Copper,metal,direct_partner,-0.0979919572540437,-0.0165843718749323,0.0961438197332153,0.0001509792627985
2012,MEX,Copper,metal,direct_partner,-0.3032793013768101,-0.0827919545514605,0.2469387232221963,0.0001261772601848
2012,CZE,Copper,metal,direct_partner,-0.0533327530646667,-0.0052418307461592,0.0,0.0001173490475241
2012,AUS,Copper,metal,direct_partner,-0.7230962501092522,-0.2213212119550117,0.0035319176943124,0.0001109684669836
2012,ZAF,Copper,metal,direct_partner,-0.5936388491628064,-0.064461330151893,0.3616504115186021,0.0001051597155543
2012,SRB,Copper,metal,direct_partner,-0.7127587305197185,-0.1219199217370985,0.4290991439579797,7.676205536730752e-05
2012,IND,Copper,metal,direct_partner,-0.1745738434127592,-0.0457564070719481,-0.0286319241364624,6.717132080632581e-05
2012,FIN,Copper,metal,direct_partner,-0.3435474522434498,-0.0944618605705576,0.3749064490453287,6.545981501234572e-05
2012,NAM,Copper,metal,direct_partner,-0.718891764275301,-0.0841631819376203,0.1231920202942739,6.048552016267389e-05
2012,ARG,Copper,metal,direct_partner,-0.6158826078768767,-0.1785402458881592,0.1232063323542134,5.433044497327755e-05
2012,AUT,Copper,metal,direct_partner,-0.3012296396684669,-0.0333394873628462,0.2364046959275673,4.5262386859557085e-05
2012,BGR,Copper,metal,direct_partner,-0.2087148773882323,-0.0092331177587387,0.1196697598500687,3.5724343088474025e-05
2012,PRT,Copper,metal,direct_partner,-0.364180705598656,-0.0563109681307057,0.2831662923367039,2.003754539605787e-05
2012,ECU,Copper,metal,direct_partner,-0.6437543496826265,-0.1276176234800388,0.2474551738348644,1.8357173667515404e-05
2012,PHL,Copper,metal,direct_partner,-0.1014368590696324,0.0004410073929392,0.0868891817739001,6.633743489215456e-06
2012,CHN,Copper,metal,integrated,-0.0835785687671365,-0.043185649252688,-0.124515230751648,0.0164174539498984
2012,USA,Copper,metal,integrated,-0.1870439613895347,-0.0239414855274511,-0.0006938527699989,0.0033252756058271
2012,ITA,Copper,metal,integrated,-0.0758042860177714,-0.0617627717419301,-0.3514815572223029,0.0029111328976844
2012,DEU,Copper,metal,integrated,-0.0541503738528438,-0.0225091836392239,-0.1242551025162403,0.0027945376271041
2012,CHE,Copper,metal,integrated,-0.6592152874282236,-0.0731973746258768,-0.5780819297857068,0.0023730424747772
2012,TUR,Copper,metal,integrated,0.012171303829901,-0.018855660424757,-0.1797475897507099,0.0018069508670996
2012,NLD,Copper,metal,integrated,-0.1838951472987443,-0.0943490795247264,-0.4640184623882103,0.0016085143435567
2012,KOR,Copper,metal,integrated,-0.1830510999800304,-0.0519673426643987,-0.1534656675640925,0.0015777672398206
2012,BRA,Copper,metal,integrated,-0.1444524005041682,-0.0454813882563095,-0.0303974418892781,0.0013823555411087
2012,ARE,Copper,metal,integrated,-0.2910159543135069,-0.0547246279349024,0.0093569244900967,0.0013667409549011
2012,THA,Copper,metal,integrated,-0.0909362259794951,-0.0242872518534378,-0.2294661271307292,0.0012948855023068
2012,MYS,Copper,metal,integrated,-0.0863783889544418,-0.0265358319724524,-0.1272012986831499,0.0010732914261268
2012,FRA,Copper,metal,integrated,-0.2743271256863223,-0.1143200682543813,-0.4278803917406732,0.0007990210431444
2012,GBR,Copper,metal,integrated,-0.2634174863024037,-0.0475630251980911,-0.4366619111235165,0.0006888331061646
2012,VNM,Copper,metal,integrated,-0.0575683033528825,-0.0122269144775644,-0.0886126995615653,0.0004981078389569
2012,IDN,Copper,metal,integrated,-0.202919327570362,0.0104470843027261,-0.0078211053924289,0.0004799562380169
2012,RUS,Copper,metal,integrated,-0.7020862389619398,-0.1268766639329709,-0.575396913199741,0.0004163896595159
2012,BEL,Copper,metal,integrated,-0.3408172672170462,-0.0255878770667028,-0.183897848576523,0.0003698111219379
2012,ESP,Copper,metal,integrated,-0.2260265093842153,-0.1215096686848733,-0.4362141810461234,0.0002170985840973
2012,SGP,Copper,metal,integrated,-0.0224181977112698,-0.0344181145780715,-0.0396029745502809,0.0001965320895253
2012,SWE,Copper,metal,integrated,-0.4646258497139399,-0.0738189150690517,-0.0142561545249284,0.0001856154156931
2012,JPN,Copper,metal,integrated,-0.2216483776216157,-0.0655072498594964,-0.0120193022010013,0.0001841376466078
2012,SVK,Copper,metal,integrated,-0.065898309559108,-0.0128011654405297,-2.150119025097715e-05,0.0001509792627985
2012,MEX,Copper,metal,integrated,-0.135139468107977,-0.0233811291969456,-1.3105515037319692e-05,0.0001261772601848
2012,CZE,Copper,metal,integrated,-0.0448978047794702,-0.0051307994669022,0.0,0.0001173490475241
2012,AUS,Copper,metal,integrated,-0.658210657457177,-0.2231856703453447,-0.0002551079956052,0.0001109684669836
2012,ZAF,Copper,metal,integrated,-0.3781976184694083,-0.075092149714102,-0.0264405710173635,0.0001051597155543
2012,SRB,Copper,metal,integrated,-0.2173828991346176,-0.0374715224161716,2.145160543272073e-13,7.676205536730752e-05
2012,IND,Copper,metal,integrated,-0.0958261859050692,-0.0525332850800819,-0.2222316909833669,6.717132080632581e-05
2012,FIN,Copper,metal,integrated,-0.1950000158894949,-0.101693570714526,-0.0048331474973683,6.545981501234572e-05
2012,NAM,Copper,metal,integrated,-0.4878200032266125,-0.0328994310000382,0.0,6.048552016267389e-05
2012,ARG,Copper,metal,integrated,-0.2209729328126117,-0.0577393640898168,-4.165222242575993e-05,5.433044497327755e-05
2012,AUT,Copper,metal,integrated,-0.212834978171494,-0.0253461997045005,2.8401755453228377e-13,4.5262386859557085e-05
2012,BGR,Copper,metal,integrated,-0.1255622781515961,-0.0248499911163736,-0.4020096656802235,3.5724343088474025e-05
2012,PRT,Copper,metal,integrated,-0.1856669369164323,-0.0286750008041096,-0.1694738445525753,2.003754539605787e-05
2012,ECU,Copper,metal,integrated,-0.4866751947594486,-0.0903399881600921,0.0,1.8357173667515404e-05
